央视,#genre#
黑龙江卫视,https://live.ottiptv.cc/mcp/heilongjiang.m3u8?userid=423579792&sign=ff2a2d04dd0051f0a70d7f0a196c712204bdfee4cb83593739fb9c658f4de0cd2efdf5cd050baaee1440f2ca044728e3e0659867572acd13871f16c6e536d8d3f0f21f3e0b257eac290df70ee98785c80a4b56&auth_token=acb0c268be4342419aa3ba49796b45e0
黑龙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226965/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7UiKL56-L86ihmTWaZ6csw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖北卫视,https://mgtv.ottiptv.cc/mg/947472496.m3u8?userid=423579792&sign=bbdc49bf22d2a0679a4b5f1d1e3b932d33c8578335ddcccb99852813e110becdee5199e3873cfd820ce25f5be72fa3530b79f1555e974d4750f7cec77589de9c3662099af83b9bfd4fc747a134482ed1&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,https://live.ottiptv.cc/mcp/hubei.m3u8?userid=423579792&sign=c143b0fbe2c14581e346a86b655ac191b2f3a11d1ce51ee22f88399d43e9a182643dd3ce3d8abd2992465cdf801a210939b26e057b72e180ad27bb808bf501faf148a25b5c32ad0a1532f9aa&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226952/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EREB40lnZnCEwjRy7LZuhIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖南卫视,https://live.ottiptv.cc/mcp/hunan.m3u8?userid=423579792&sign=c18edbda8dd72f01ed80c163f64c9120b69e4b1ff89461610bb5cf6894be1679e51404ed9a8bf5680d69f7441e4a0a7fd70c8ae8c38332ed38bde429475cb3ec12a0f36a85864c2678600bff&auth_token=acb0c268be4342419aa3ba49796b45e0
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIGb_ib7rnBX9_sANRKq9sg%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000003873458%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007253514_0%2CEND&GuardEncType=2
吉林卫视,https://mgtv.ottiptv.cc/mg/947472500.m3u8?userid=423579792&sign=b2cd164108043799e15f082cb3c53e0c8d7ba3174fb61c0652df0db03867c1f8dc4c8b4cbc4637dc13c3317927521f531500ca7d4c62dab973bcfdd617f2dba161700d37bfcf540b878a0a25376ddd8d&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,https://live.ottiptv.cc/mcp/jiling.m3u8?userid=423579792&sign=49559f1f57eeeb4eea17b5eb7cb650f0ec5cea97cb133eb9edf8769eda6e8ab94a8ad22c8f277832d808f1ab4799974d8597cb3fff488d43ef20387c4e26b5b38c5d9264c8228e7e12192fcb7b&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227015/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EW5-3AVdwD5KlUpuA4mz7Cg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江苏卫视,https://mgtv.ottiptv.cc/mg/623899368.m3u8?userid=423579792&sign=2e030882e07a5bfe30eeeb92a3eebc4294d0d8a9fe7cee6d30203697291415c6ec9ab229198e9e60b77d838cf57e7c416c80e2782142af6b3a3fef0422d60f76e8b0fabd997fbf1ab020fdf4856eea5a&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,https://live.ottiptv.cc/mcp/jiangsu.m3u8?userid=423579792&sign=4c6d867f41edf0b2a924efa4c83e5177e0013bba903e9fd2d97dd5e54beb0815c334bde64eb536962cf570f79a51670bcc10e6d413a26ca4141288a9005e4489af6ce322d122ad2451f10a9bb0cc&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226897/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0BmO6uHF7WFoTed__Xr3NQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江西卫视,https://mgtv.ottiptv.cc/mg/783847495.m3u8?userid=423579792&sign=4ddc7d4a4b51e9a45054562be04e524dcc154a729f3d10e0db86f0c894849a23c1118f6042fa0c6b340fe4ebb405079bc109e4adf4e0fe7c7370e35869f9fe2fb19aa66390f58b6a67544c7ebc481d74&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,https://live.ottiptv.cc/mcp/jiangxi.m3u8?userid=423579792&sign=7fe22a30bddbf6ca98d7e40955e4837951081063f020dc7c27e1bfc4f097adfa486319e022b466e3310028f666ad282e2823b482b00ebc44b2534d5e8200342d540582d651903f7d765d2eb1ac6f&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ei6ZIpVizXlewg-YfGvH8dA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
辽宁卫视,https://mgtv.ottiptv.cc/mg/630291707.m3u8?userid=423579792&sign=f01a87f445d9f2992e03498db8fabe2a692261c20fb4cefe2f8ca0111857e58668c2be1acf03ed4625088f0a80d89d9864be151c0d52d5d3ee0293a87c68ebf783d18ab54e7bf68651ec1e01be37b655&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,https://live.ottiptv.cc/mcp/liaoning.m3u8?userid=423579792&sign=34ded735e99556e2266fd5fe71945418e47d6005471a30a7b7dd423fc2e5388730a119d9ae1344730f3878b4abd166034c5a14f54b235eed869a3edefc5b9360ae98bbf5e369b56f7aed1555ffac3e&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226966/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E6qJH8Fd-zgCGx3P-Ce86cA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
内蒙古卫视,https://live.ottiptv.cc/mcp/neimenggu.m3u8?userid=423579792&sign=46814c667b493d9279a06e445bb8596bd363fa8d8e06608bc98437df273691c8c83e573749aa3e9c38465841b34f979be28d96090ba2c217cc7102d2f16974d18662fe8ed397467ee6fef87823a6b3e1&auth_token=acb0c268be4342419aa3ba49796b45e0
内蒙古卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227018/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErN_hoRDwApMKnJqiNHvn9w%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
宁夏卫视,https://live.ottiptv.cc/mcp/ningxia.m3u8?userid=423579792&sign=f97210099b42b0eae7ce905495846dc932228edc9e1c67f2747fa5a48b25cdf61028c725bb009246a4ae49c2513199e456e555bcde5b687569fcac68cd95a3794286ea5aae43271202985f82efc7&auth_token=acb0c268be4342419aa3ba49796b45e0
宁夏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227003/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESco1zinvdUYzleEkXYhIvA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
青海卫视,https://mgtv.ottiptv.cc/mg/947472506.m3u8?userid=423579792&sign=0414610513f8842d85896ee620837e2524aed09ae878c36e7469b2091c679c28892c68438da1386ce4055e0da2a465c389625e243cf30fe00a0e1fb35c108e9ced4fae44819a62a8018a853146268fa0&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,https://live.ottiptv.cc/mcp/qinghai.m3u8?userid=423579792&sign=134cadeb17447a59d434c51e70077ba185890c681b335c4424df87c2388a556d2c0d4daa51c890f4a633cd68ba4f6f1c3f720ceeedfbac09f82a49c3a0ab627c22d05e81057dbf1b138e4c550163&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EacviHy_ucMT27Ymf2iLtZA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山东卫视,https://live.ottiptv.cc/mcp/shandong.m3u8?userid=423579792&sign=b6f2c665e0ecc264cdf3607740482218c3cfe2e2dad7a09f54c7a2f6c03b67b53bd14c83222658d31b50861e0ea556f4ecf328f18aea1717707a1937a72ade027963305aa6193a59525977e769a190&auth_token=acb0c268be4342419aa3ba49796b45e0
山东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山西卫视,https://live.ottiptv.cc/mcp/shanxi.m3u8?userid=423579792&sign=d78244e0c5fa6b2505c9dfde6c5bcedd4f6b6196a526a22f4cde52f5d47a349ec144eb103e7e1e88727cd701aadb61b54f428a28397c0a020d81aac2501136466d0c6fe93025f0c94f35b2a840&auth_token=acb0c268be4342419aa3ba49796b45e0
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
陕西卫视,https://mgtv.ottiptv.cc/mg/738910838.m3u8?userid=423579792&sign=01e29817a09e7dd70de866eeea83ec912ea25cafc0e6e011351d53fa5ed1bb1d8e72772dd9bc13d5ce024aa7baf586d0f5bd8c5ceb4c7679c1ec2d79a3f83b7593ec849ef54ec782f9eec7727ce31eba&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,https://live.ottiptv.cc/mcp/shanxiws.m3u8?userid=423579792&sign=b0fe06f000dd291ac17ac57cbdd3f075a96cba30a4cb6b524248d9aa699854d3a52f833a149ab5877af5483fef9651808c62dc6fca328508d3598e487216306501286acd84910da15d3d0753241945&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226999/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EsGLKaSqf0wDZMbAjeQtfyw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
深圳卫视,https://live.ottiptv.cc/mcp/shenzheng.m3u8?userid=423579792&sign=c629b08976668ae659365c3160dcdbf6d405bf31c118c0f6e242e9980e4816d4957a0e6343d7aac7deef6055ca00f56b52116ba25e09bb4b4dd16c671b0adea022352cbdcb51b5bf0e57f0175e0e7341&auth_token=acb0c268be4342419aa3ba49796b45e0
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,https://live.ottiptv.cc/mcp/sichuan.m3u8?userid=423579792&sign=a67032eb38f5768e94a12374f68d8f4a7fe9b6c7c6f7e6259626a19b39c9d1d9a379709e194e2786580352d8327d0881ca42a9e190fe6884d291d99c50e3609180aa13d1237871ec98328f4ec04e&auth_token=acb0c268be4342419aa3ba49796b45e0
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
天津卫视,https://live.ottiptv.cc/mcp/tianjing.m3u8?userid=423579792&sign=61b9a09b91a585729b1be564a2cfddf2deeac5c98c398c1d4902ea7331dbe4ac73d38bcf7c911b8433ea09bbe1c83948eaebdb5654f1e923c5188e22002c29ca13aeaa818b01f7a94e6bebb62bcaac&auth_token=acb0c268be4342419aa3ba49796b45e0
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
西藏卫视,https://live.ottiptv.cc/mcp/xizang.m3u8?userid=423579792&sign=a6591bbda3067a83e0efd2c2211d29e71b908b743dec6380b44e786e1c932b0082ae9f2dde667c3b9348b972747b8db2b124606bd3ad0bfe310ad991654675c5c4a3888438d702055eb1ac5faa&auth_token=acb0c268be4342419aa3ba49796b45e0
西藏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227033/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EdeTB7OZ9G_VNJk5C3t96fQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
新疆卫视,https://live.ottiptv.cc/mcp/xinjiang.m3u8?userid=423579792&sign=19d0b2147a00ff0b3efc5f48863bdc6a484f056c88aeab760492ea8c16b0c30b50c996b46a1e064a677588493de62b4d042ec81867a541ef3f7cfa2d77ef635225d68388e9e31e0468c0b5e728d5bc&auth_token=acb0c268be4342419aa3ba49796b45e0
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExAUu61iVvo_xYbANWJhgXw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
云南卫视,https://live.ottiptv.cc/mcp/yunnan.m3u8?userid=423579792&sign=74388b1ca04f97553933d9a6721ad4f0540a1a3af97f19b32bb9b10cfe83508dfdbb0ae0e569f4999719f56bb730f9e4bfaeec9eefcacd86335799b6f7df66653c87e22be7478b0ddc8d471799&auth_token=acb0c268be4342419aa3ba49796b45e0
云南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGfQPqRNVeBjTMsZ48qu0SA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江卫视,https://live.ottiptv.cc/mcp/zhejiang.m3u8?userid=423579792&sign=73e2a1e6e9b805f9f4bf36f11a72d2c9b1af3cb7f26b188e5edad4dcd62c959a69a55ec6943a4264c5cc9f894a69300add779e588f4719beb3a026adeec5d75958284cab1ab9e3aaf3630495f312fe&auth_token=acb0c268be4342419aa3ba49796b45e0
浙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETYfTgTra_pUx2cPrgZ_BDw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

其它,#genre#
4K60PSDR-H264-AAC测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/sdr4kvideo/playlist.m3u8
4K60PHLG-HEVC-EAC3测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/hlg4kvideo/playlist.m3u8
重温经典,https://other.ottiptv.cc/cwjd.m3u8
五星体育,https://other.ottiptv.cc/wxty.m3u8
CETV1,https://live.ottiptv.cc/mcp/cetv1.m3u8?userid=423579792&sign=e2d433fab3427900c65b28a57fdcb427861410d4ac96f2778d82d8a7b66a20df20bd6f0380cc6e39edd14da51e6a5178d3e47c0ddf84c60eb3e6c803533a1168ed2671aa1f0532230561b04d&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN纪录,https://mgtv.ottiptv.cc/mg/609006487.m3u8?userid=423579792&sign=1ff7bbb8a998ea264bd368ddc8c369459e498021e091996c388498baf6143763fe266cb0c3eeeb7ab602055ea85990f40f7305c706b2d3085d9ca1e4a8ff6e9bf6d21291dfe83b33913fef27e0dd6af2&auth_token=acb0c268be4342419aa3ba49796b45e0
老故事,https://mgtv.ottiptv.cc/mg/884121956.m3u8?userid=423579792&sign=721402b5d3ce809c69850e271d3c20b7c9b91f6ff03ae4450d59888ff40074453993fd55bd662753b8463c55f1c604f8c0b1abb1a15fe86027aea7b266264f7aea368209eb3c555ad6c813b3a247fa3d&auth_token=acb0c268be4342419aa3ba49796b45e0
中学生,https://mgtv.ottiptv.cc/mg/708869532.m3u8?userid=423579792&sign=1b34670f74f00f5f1be117f185f47204b4eb058904f4caae293a67299c8335f45a8957269b6a953209ca7b7157d04f4e383ab2317894d5ccc72910c402d125c3aca5a703a6d5078731bb0f03f107845a&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv5p,https://live.ottiptv.cc/mcp/cctv5p.m3u8?userid=423579792&sign=feec488aabfa719a88c2344f9b80d13d0c77470daab9d8407caa2946b823f70ecf5ccc9ed6fe0d8dec50fbcd3ec6e514b63d820036db82166cb383db86dcda7caf756676b9ec01237a0f05068d&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mcp/cctv4k.m3u8?userid=423579792&sign=8c16cf44e766919411462846333178b4a6ecd364806d58afba7f7d55629e5308557ef6eefafef1f6fe6878125d07ca2192b560e87ca907271a15d160565dac1895b07554ddd3cb0a73a5c44541&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mxw/cctv4k-2.m3u8?userid=423579792&sign=61ae82f3e58aaf20977b984e4cb4f29707f8d4e6e28d369dab4b63d18aee588728cf648103981691a148973caf21abdb1885893cb9b9abd1a470b0ab14354a6795f969df526041a7a95292f8a97e28&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv8k,https://live.ottiptv.cc/mcp/cctv8k.m3u8?userid=423579792&sign=57a60621f12bfff2e2382477f82b24c2096b21030bb5f1a87460390be4384005b4e24cf4f9bf44b94fda3a4558254908855b3d8c7515b7d1553bcdaa14a08fb5a52d0b7e5f7770773b797fa943&auth_token=acb0c268be4342419aa3ba49796b45e0
第一剧场,https://live.ottiptv.cc/mcp/dyjc.m3u8?userid=423579792&sign=07bfee3584762466d92b184c2001b028da3b629fe16aa23d69943839149993d728c501be5aca042a9ef0310163b8402cf9d2359e0e77b6f9176d5edbc90f91d129cf90e53fb167ed65f699&auth_token=acb0c268be4342419aa3ba49796b45e0
风云剧场,https://live.ottiptv.cc/mcp/fyjc.m3u8?userid=423579792&sign=119f25ebb0cdce50fd80d91fc72bd3d2a6db7878b43eb49c253222aee103f615c74936da0574d96559c4ad3e5c5c79c8a121abfc078cb4d4ee11edf4f3aac50e9ce28e141a85e324020613&auth_token=acb0c268be4342419aa3ba49796b45e0
怀旧剧场,https://live.ottiptv.cc/mcp/hjjc.m3u8?userid=423579792&sign=83ba89482972a4930064dd5f279041535be4b99c956d96e698445f21799d43e2ee6f8eb626e190e0356bcca040744f936fc91030f5f145b64ab366c25cddac9fd3e725159ba3b00c081a3d&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNALBY,https://live.ottiptv.cc/mcp/cgtnar.m3u8?userid=423579792&sign=d3ba69f114bc2f60ec2d343f85f5e432f894d17336579b2e3f31607cbd29f81e9035671ff4f3177458c422afb1264a9cf029e2d6c0e52637718e588d959be70dd4f92ffd54847d74acc13b12ae&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtndocumentary,https://live.ottiptv.cc/mcp/cgtndoc.m3u8?userid=423579792&sign=9696f1c32fc3a945742be11402d719ec29885fd0289bf04839c62cf47d407592ef8337e49c9bb536c31fe266a64b0a7b62a1c7ade55b2cf6206a90b86b4a10b0d79a08d82a2e60f6769f6cc98129&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNEN,https://live.ottiptv.cc/mcp/cgtn.m3u8?userid=423579792&sign=8ba84f95af9f291be0b1b6f69e38b6e20319b722971c38e57088784cec3cbfe0a0584d397a7065c4c7a780c1118c17206e259502b29242cb1213993c3802eb9544d7844413c60965dc353b&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnfrench,https://live.ottiptv.cc/mcp/cgtnfr.m3u8?userid=423579792&sign=daca8e2834b9826a60bf2f69baa772b6d79b483d7ddd9bcb95e8d491182fba40a0582d0ce07f1d6141598928578771674835d98b804458ffbf5d7f7b2184187e56c1ef29300e8fcddc5d4c4871&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnru,https://live.ottiptv.cc/mcp/cgtnru.m3u8?userid=423579792&sign=6d1368a1cea5ce20c8728adf01e87582769b6d071f79ba0e62d71589ef431a6b1d0b947262470e0cb38850a11b73d0a5639943317c36bf94f7e49475f92b7e64318e83e5a0d7d2f279ec850b61&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnsp,https://live.ottiptv.cc/mcp/cgtnsp.m3u8?userid=423579792&sign=041e1e2847254d5214221e38ddb74035a3e7458cfaa3109d25549057f1747f03d542c8670d8fd348d87c383623e3be3c47f51ffd5959aa314cd52e9da8720fb8842a69f942ab9724be72bf0fbd&auth_token=acb0c268be4342419aa3ba49796b45e0
大湾区卫视,https://mgtv.ottiptv.cc/mg/608917627.m3u8?userid=423579792&sign=5a720a1083e9aee8a94612b91338f28ebc70b9ae24e8bdcac98ee2f2246cf40171eb59115972fdd71c2542976bed2767bd335e638fe9d515b7ab3ac257488f6759cc0eaec4657412a504d7380f5c9b65&auth_token=acb0c268be4342419aa3ba49796b45e0
海峡卫视,https://mgtv.ottiptv.cc/mg/849119120.m3u8?userid=423579792&sign=c3a7f80ed19903c184aa552df830b91d2df08af42adb828f5b4e2484aecbfcbbbb085520085b9f6a2633d02ffa935188f0603cd4f7b7069ff5bd3f9de79bcbaeca42107b8a3e49945cd62829f0e670e2&auth_token=acb0c268be4342419aa3ba49796b45e0
中国农林卫视,https://mgtv.ottiptv.cc/mg/956904896.m3u8?userid=423579792&sign=8a605c0c88e299d439634e85c66d89287b2ad2716a3628a76db091a4a5a8658eb057e1fa7b7e4d23e182603002a03c0f6be2f0ec8d60d18f0fdae0ade669fc7df380f6cb03a1f9fcaa58d432b49df97c&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://mgtv.ottiptv.cc/mg/956923145.m3u8?userid=423579792&sign=fdd2be76671dbabe10c4a21cd5308ee32057b729b7c934987d2c56c88729196bb4881c5e93bd8889e3da1f22966ac8d6e27e10f2ee336b87597d77c902a584b1c9630898558d2b253e020a73f0d86185&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://live.ottiptv.cc/mcp/bintuan.m3u8?userid=423579792&sign=87f6b490a6f172ed2a7d52b09f40b03cc0e68ff0b371a28d5357e9bd0f3732fb4afbb87d9c29a51a53cc3f5e9e63c777de5df528b003bdf1d53610dc31703b6f14f213e75ba14a844bc3e97d68ca&auth_token=acb0c268be4342419aa3ba49796b45e0
上海新闻综合,https://mgtv.ottiptv.cc/mg/651632657.m3u8?userid=423579792&sign=9383a8a595511b503b950f806ec2bcd4455908429fc76c0b996d42ba0424c397f3067d004288270d4908859581a0df324813c637ede5afc0b119c248053b1f83d192abba07925921098a8ab06a8cec14&auth_token=acb0c268be4342419aa3ba49796b45e0
上视东方影视,https://mgtv.ottiptv.cc/mg/617290047.m3u8?userid=423579792&sign=3b082152d104c79cefb7c3eff6841ca3f5e986a8618f0572b7b2d8316eded2e87e00714bee3da1c615bc47ab2a6c174c1b9a62bc46f66d154e208948047c0aa74447ab63fcaa8b46d67f4c4560b11b37&auth_token=acb0c268be4342419aa3ba49796b45e0
上海第一财经,https://mgtv.ottiptv.cc/mg/608780988.m3u8?userid=423579792&sign=12084a9f5f9b6b3cfe4554c50f63d115e4db2555b04980e1a4051a58724961c1e2f7f122388add8f7e4809c000e51c44c5519c12c75009071134df167e995a0a7838d6a3cd5b61345f6902675fae62c7&auth_token=acb0c268be4342419aa3ba49796b45e0
